"lineID";"day";"adFlag";"availability";"competitorPrice";"order";"price";"revenue";"pid";"manufacturer";"group";"content";"unit";"pharmForm";"genericProduct";"salesIndex";"category";"campaignIndex";"rrp";"quantity"
28950;2;0;1;3,84;1;5,92;5,92;6633;18;"13OT00OZ";"20";"G";"CRE";0;40;"46";"MISSING";6,4;1
28989;2;0;1;5,02;0;4,82;0;13835;105;"22OZ1";"500";"ML";"LOE";0;53;"196";"MISSING";5,49;0
28992;2;1;1;15,06;1;15,35;30,7;4531;18;"1COJ0EOT";"100";"ST";"FTA";1;40;"92";"C";34,44;2
29235;2;1;1;9,88;1;12,04;12,04;9623;84;"19OZ10SI";"20";"ST";"GSE";0;40;"277";"B";16,49;1
29283;2;0;1;35,84;1;38,45;38,45;9403;84;"21OKG";"120";"ST";"KAP";0;53;"75";"A";50,9;1
29356;2;1;1;7,73;0;8,75;0;21279;125;"22OJ";"100";"ML";"SPR";0;53;"222";"MISSING";10,95;0
29414;2;0;1;5,93;1;7,07;7,07;20984;79;"20OHG";"10";"ML";"TRO";0;53;"137";"MISSING";7,65;1
29638;2;0;1;18,18;0;21,88;0;15044;23;"22OI3";"50";"ML";"XPK";0;53;"24";"MISSING";23,65;0
29717;2;0;2;21,52;0;24,88;0;19026;612;"21OK2";"90";"ST";"KAP";0;53;"MISSING";"MISSING";26,9;0
29742;2;1;1;16,43;0;17,55;0;12609;219;"22OI5";"150";"ML";"CRE";0;53;"20";"MISSING";23,76;0
29814;2;0;2;12,44;0;14,65;0;9292;155;"10OT00OZ";"20";"ST";"FTA";1;40;"MISSING";"MISSING";15,84;0
30022;2;1;1;9,85;1;9,85;9,85;9677;82;"21OK3";"60";"ST";"KAP";0;53;"MISSING";"MISSING";16,43;1
30072;2;1;1;8,77;0;10,95;0;11297;65;"13OX06ST";"250";"ML";"LOE";0;40;"121";"MISSING";15,22;0
30092;2;1;1;2,62;1;2,7;5,4;2491;82;"1COI00OT";"15";"ML";"NAS";1;40;"66";"MISSING";5,47;2
30095;2;1;1;7,36;1;8,2;8,2;5650;89;"18OZ01OI";"50";"G";"CRE";0;40;"64";"MISSING";11,24;1
30333;2;1;1;12,08;0;13,14;0;1213;166;"1DOIF0ZO";"10";"ML";"ATR";0;53;"39";"MISSING";16,45;0
30336;2;0;1;0;1;40,23;40,23;17058;943;"22OI3";"50";"ML";"CRE";0;53;"29";"MISSING";43,89;1
30523;2;1;1;25,27;1;25,25;25,25;4632;436;"21OK2";"800";"G";"PUL";0;53;"102";"MISSING";34,05;1
30768;2;1;1;8,79;0;8,75;0;21293;79;"1COZ0FOI";"15";"ML";"SPR";0;40;"138";"B";12,08;0
30852;2;0;1;26,38;1;29,65;29,65;476;172;"21OK2";"100";"ST";"KAP";0;53;"71";"MISSING";35,75;1
31153;2;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
31298;2;1;1;7,14;0;6,55;0;38;18;"1COS21OI";"20";"ST";"BTA";1;40;"18";"B";12,76;0
31319;2;0;1;16,48;0;20,23;0;3382;92;"2FOZ";"100";"ST";"KAP";0;40;"251";"MISSING";21,89;0
31392;2;0;1;0;0;3,95;0;17212;520;"2FQQ";"375";"ML";"KON";0;53;"190";"MISSING";4,94;0
31396;2;0;1;15,61;1;18,61;18,61;17975;219;"22OI3";"200";"ML";"BAL";0;53;"4";"MISSING";20,19;1
31495;2;0;1;4,17;0;4,21;0;8959;33;"19OZ10OI";"20";"ST";"TAB";1;40;"277";"MISSING";4,55;0
31512;2;1;1;9,56;1;9,85;9,85;8101;52;"1COZ00IT";"50";"ST";"LUT";0;40;"138";"B";14,56;1
31777;2;0;1;16,74;0;50,78;0;14380;354;"21OKG";"120";"ST";"KAP";0;53;"27";"MISSING";54,89;0
31787;2;1;1;8,56;0;9,85;0;1730;380;"13OZ01";"100";"G";"SAL";0;40;"90";"MISSING";13,73;0
31802;2;1;1;15,39;0;16,45;0;15410;102;"2FOI";"100";"ML";"LIQ";0;40;"22";"MISSING";23,34;0
31975;2;0;1;5,49;1;6,95;13,9;3116;57;"21OK3";"30";"ST";"FTA";0;53;"230";"B";6,03;2
32725;2;1;1;2,62;0;2,7;0;2491;82;"1COI00OT";"15";"ML";"NAS";1;40;"66";"MISSING";5,47;0
32756;2;0;1;23,97;0;24,64;0;864;265;"14OI0FIH";"12";"ST";"VSU";0;44;"7";"MISSING";26,64;0
33084;2;0;2;9,98;0;10,79;0;2775;92;"2FOZ";"90";"ML";"TON";0;40;"82";"MISSING";11,67;0
33299;2;0;1;3,83;0;4,35;0;4914;84;"13OK0F";"20";"G";"CRE";0;40;"121";"MISSING";6,33;0
33400;2;0;1;14,81;0;18,26;0;18019;532;"23";"40";"G";"PUL";0;53;"288";"MISSING";19,75;0
33446;2;0;1;5,48;1;5,45;5,45;16144;58;"18OI0EOI";"50";"ST";"FTA";0;40;"50";"MISSING";10,89;1
33527;2;0;1;9,12;0;10,12;0;19888;101;"21OKG";"120";"ST";"TAB";0;53;"105";"MISSING";10,95;0
33542;2;0;2;8,17;0;9,45;0;20412;37;"21OKG";"120";"ST";"TAB";0;53;"1";"MISSING";10,22;0
33742;2;0;2;11,79;0;13,63;0;12817;447;"2FOI";"100";"G";"SAL";0;40;"256";"MISSING";14,74;0
33921;2;0;1;8,78;1;16,69;16,69;19324;82;"18OI0EOI";"50";"ST";"FTA";0;40;"50";"MISSING";18,04;1
34132;2;1;1;4,62;0;5,45;0;3142;101;"2FOI";"7.5";"G";"GLO";0;40;"101";"MISSING";8,24;0
34184;2;1;1;12,08;0;13,14;0;3448;279;"10OZ03OI";"50";"ST";"KTA";0;40;"5";"MISSING";17,38;0
34309;2;0;2;17,16;0;15,2;0;7;3;"21OKG";"15";"ST";"TRA";0;53;"3";"MISSING";21,45;0
34313;2;0;1;2,74;0;4,47;0;8583;24;"14OI0FOZ";"20";"G";"VCR";0;40;"7";"MISSING";4,83;0
34530;2;0;1;4,48;1;4,32;4,32;2314;329;"21OK3";"15";"ST";"BTA";0;53;"27";"MISSING";4,68;1
34785;2;0;1;3,5;1;4,35;8,7;14889;19;"20OHG";"1";"ST";"";0;53;"222";"A";4,75;2
35434;2;0;1;14,84;0;16,49;0;12023;219;"22OI3";"500";"ML";"BAL";0;53;"95";"MISSING";21,39;0
35555;2;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
35597;2;0;1;20,45;0;23,91;0;19173;992;"21OH1";"750";"ML";"FLU";0;53;"190";"MISSING";25,85;0
35703;3;1;1;5,41;0;6,55;0;8139;370;"2E";"60";"ST";"PAS";0;53;"138";"MISSING";9,33;0
35740;3;0;1;7,03;1;7,12;7,12;8406;166;"1DOI0FOS";"5";"G";"AUS";0;40;"137";"MISSING";13,7;1
35787;3;0;1;7,47;1;7,65;15,3;1462;105;"18OI0EOI";"20";"ST";"FTA";1;40;"206";"MISSING";11,24;2
35798;3;0;1;7,69;0;7,65;0;19721;96;"23";"50";"G";"TAB";0;53;"400";"MISSING";9,85;0
35814;3;0;1;5,72;0;6,35;0;8375;707;"21OS1";"100";"G";"TEE";0;53;"80";"MISSING";6,86;0
35918;3;0;1;26,35;0;26,98;0;14776;334;"20OHG";"1";"ST";"";0;53;"145";"MISSING";32,95;0
36075;3;0;1;3,27;0;5,33;0;13156;18;"1COS21OI";"20";"ST";"BTA";1;40;"101";"B";6,95;0
36177;3;0;1;5,56;0;5,45;0;7744;4;"12OI20OI";"15";"ML";"LOE";1;40;"232";"MISSING";7,72;0
36223;3;1;1;4,06;0;4,35;0;11458;490;"1DOZ30KO";"10";"G";"OHT";0;40;"112";"MISSING";6;0
36283;3;0;2;20,28;0;20,19;0;731;60;"2FOZ";"50";"ML";"DIL";0;40;"46";"MISSING";25,36;0
36617;3;0;1;4,39;0;6,64;0;16701;141;"19OZ1ESI";"20";"ST";"TAB";0;40;"50";"MISSING";7,18;0
36802;3;0;1;1,26;0;0,83;0;6732;78;"20OI2";"1";"ST";"BIN";0;53;"12";"MISSING";1,36;0
36904;3;0;1;2,85;1;3,58;3,58;19139;89;"20OI3";"20";"ST";"PFL";0;53;"12";"MISSING";4,12;1
37077;3;1;1;6,47;0;7,65;0;1426;176;"19OZ1ESI";"24";"ST";"HKP";0;40;"66";"B";13,17;0
37181;3;0;1;13,19;0;14,03;0;11718;393;"14OZ2F";"50";"ML";"GEL";0;53;"202";"MISSING";17,55;0
37307;3;0;1;21,6;1;21,95;21,95;16089;133;"1DOIF0ZO";"60X0.5";"ML";"ATR";0;53;"39";"MISSING";34,09;1
37395;3;0;1;10,46;0;7,98;0;21086;158;"21OK2";"40";"ST";"PUL";0;53;"312";"MISSING";16,01;0
37667;3;0;1;8,78;0;10,95;0;6162;84;"10OK0FIK";"50";"ST";"KTA";0;40;"11";"MISSING";14,89;0
38165;3;0;1;6,86;0;9,85;0;7950;18;"1COS21OI";"20";"ST";"BTA";1;40;"18";"B";13,16;0
38227;3;0;1;16,71;0;20,06;0;4792;41;"22OI2";"400";"ML";"FLU";0;53;"24";"MISSING";22;0
38462;3;0;1;21,98;0;27,89;0;18625;41;"22OI3";"50";"ML";"CRE";0;53;"38";"MISSING";30,69;0
38511;3;1;1;18,13;0;20,85;0;15444;98;"22OI3";"500";"ML";"LOT";0;53;"29";"MISSING";27,45;0
38560;3;0;2;13,52;0;15,98;0;127;65;"1EOT0E";"200";"ST";"TUE";0;53;"56";"MISSING";17,28;0
38606;3;0;1;4,72;0;4,9;0;12545;329;"21OKG";"60";"ST";"KAP";0;53;"131";"MISSING";6,33;0
38800;3;0;1;48,94;1;57,15;57,15;12013;200;"21OKG";"84";"ST";"KAP";0;53;"115";"MISSING";69,85;1
38824;3;0;1;28,74;1;33,46;33,46;17132;82;"19OJ3FOZ";"30";"ST";"FTA";0;40;"163";"MISSING";51,37;1
38948;3;1;1;5,59;1;6,55;6,55;1145;52;"18OZ00IS";"60";"G";"GEL";0;40;"25";"MISSING";9,31;1
38987;3;1;1;22,31;0;24,14;0;6735;117;"11OK00OI";"100";"ST";"KMP";0;40;"53";"MISSING";28,95;0
39010;3;1;1;4,38;0;4,68;0;7403;328;"18OI0EOI";"50";"ST";"FTA";1;40;"66";"MISSING";9,91;0
39224;3;0;1;17,53;1;21,37;42,74;13873;82;"19OJ3FOZ";"120";"ST";"FTA";0;40;"163";"MISSING";32,62;2
39246;3;0;1;15,94;1;14,45;28,9;19368;176;"22OH";"200";"ML";"LOT";0;53;"111";"A";22,5;2
39412;3;0;1;21,98;0;25,25;0;15845;89;"22OI3";"50";"ML";"XTC";0;53;"54";"MISSING";32,6;0
39434;3;1;1;11,84;0;12,04;0;5557;79;"10OZ1FIK";"24X10";"ML";"SUS";0;40;"5";"MISSING";16,45;0
39477;3;0;1;0;0;13,48;0;21594;176;"22OH";"75";"ML";"CRE";0;53;"111";"A";19,2;0
39525;3;0;1;12,09;1;13,33;26,66;3248;155;"22OI3";"30";"ML";"CRE";0;53;"251";"MISSING";14,41;2
39793;3;1;1;10,11;1;9,85;9,85;9694;17;"2FOI";"50";"ST";"TAB";0;40;"9";"MISSING";14,07;1
39916;3;0;1;5,37;0;6,55;0;13432;84;"13OK0F";"20";"G";"CRE";0;53;"46";"MISSING";6,94;0
39969;3;1;1;18,57;0;21,95;0;9513;166;"1DOIF0ZO";"2X10";"ML";"ATR";0;53;"39";"MISSING";28,55;0
40030;3;0;1;8,24;1;10,68;10,68;13192;198;"2FOI";"400";"ST";"TAB";0;40;"171";"MISSING";11,55;1
40069;3;0;1;20,78;0;25,33;0;13309;152;"21OIG";"60";"ST";"KAP";0;53;"3";"MISSING";27,39;0
40268;3;0;1;13,96;1;5,98;5,98;8742;47;"21OI2";"4X200";"ML";"LOE";0;53;"134";"MISSING";18,48;1
40297;3;1;1;4,27;1;4,35;8,7;4069;52;"13OH00IK";"20";"G";"GEL";0;40;"46";"A";6,57;2
40390;3;0;1;4,38;0;3,58;0;8116;153;"20OH4";"1";"ST";"";0;53;"66";"MISSING";5,45;0
40432;3;1;1;32,55;0;35,15;0;15564;115;"21OIG";"90";"ST";"TAB";0;53;"27";"MISSING";42,85;0
40862;3;1;1;10,11;0;10,95;0;4252;105;"18OI0EOI";"30";"ST";"FTA";1;40;"204";"MISSING";15,94;0
41044;3;0;1;9,34;0;7,65;0;8067;240;"22OZ1";"20";"ML";"GEL";0;53;"143";"MISSING";10,99;0
41306;3;0;1;1,54;1;2,04;2,04;8366;58;"13OK0FOK";"20";"G";"CRE";0;40;"90";"MISSING";2,2;1
41370;3;0;1;42,45;0;53,32;0;5613;140;"21OK4";"100";"ST";"KAP";0;53;"27";"MISSING";57,64;0
41529;3;1;1;16,71;0;14,25;0;10761;168;"14OH1";"60";"ST";"";0;40;"131";"MISSING";20,19;0
41591;3;1;1;7,74;1;8,2;8,2;8402;17;"2FOI";"50";"ST";"TAB";0;40;"146";"MISSING";10,97;1
41647;3;0;1;7,43;1;9,62;9,62;9594;102;"1DOI4FOT";"6";"ML";"ATR";0;40;"130";"C";12,27;1
41834;3;0;1;7,08;0;6,55;0;2985;102;"13OT00OZ";"30";"G";"CRE";0;40;"46";"A";9,88;0
41951;3;0;1;14,04;1;12,04;12,04;2138;18;"22OI3";"50";"G";"CRE";0;53;"90";"A";17,55;1
42124;3;1;1;3,1;1;2,7;2,7;1582;103;"13OX0FOS";"100";"ST";"TUP";0;53;"158";"MISSING";4,31;1
42149;3;0;1;2,84;0;2,7;0;11725;46;"22OZ0";"30";"M";"";0;53;"MISSING";"A";3,33;0
42175;3;1;1;8,23;0;9,85;0;9677;82;"21OK3";"60";"ST";"KAP";0;53;"MISSING";"MISSING";16,43;0
42465;3;0;1;14,28;1;14,47;14,47;19744;84;"2G";"4X0.5";"ML";"LOE";0;44;"21";"MISSING";20,19;1
42555;3;0;1;1,04;0;1,17;0;15344;329;"22OIK";"40";"ML";"BAD";0;53;"117";"MISSING";1,26;0
42638;3;0;1;21,98;1;23,05;23,05;18244;89;"22OI3";"50";"ML";"XNC";0;53;"252";"MISSING";30,79;1
42655;3;1;1;7,69;0;7,65;0;3157;105;"18OI0EOI";"20";"ST";"FTA";1;40;"204";"MISSING";11,24;0
42689;3;1;1;7,59;0;8,2;0;8901;56;"14OI0FOZ";"1";"ST";"KPG";0;40;"7";"MISSING";12,08;0
42707;3;0;1;19,79;0;19,09;0;4819;589;"22OIK";"550";"G";"BAD";0;53;"76";"MISSING";24,74;0
42986;3;0;1;7,03;1;7,12;7,12;8406;166;"1DOI0FOS";"5";"G";"AUS";0;40;"137";"MISSING";13,7;1
43090;3;0;1;3,28;1;2,81;2,81;9600;279;"18OI0EOI";"20";"ST";"FTA";1;40;"204";"MISSING";5,3;1
43417;3;0;1;3,4;0;2,77;0;5934;318;"22OZ0";"1";"ST";"ZBU";0;53;"162";"MISSING";4,39;0
43451;3;0;1;3,28;0;3,25;0;12967;64;"22OI7";"50";"ML";"BAL";0;53;"40";"MISSING";3,95;0
43534;3;1;1;11,75;0;10,95;0;8966;425;"20OHG";"1";"ST";"";0;53;"248";"MISSING";15,9;0
43939;3;0;1;6,89;0;6,55;0;17498;725;"21OJ0";"50";"G";"PAS";0;53;"313";"MISSING";7,65;0
43974;3;0;1;12,08;0;14,22;0;13820;513;"1DOIF0ZO";"10";"ML";"ATR";0;53;"39";"MISSING";15,38;0
44277;3;0;1;3,28;1;2,81;2,81;9600;279;"18OI0EOI";"20";"ST";"FTA";1;40;"204";"MISSING";5,3;1
44752;3;0;1;2,13;0;1,45;0;9214;90;"13OX0FOS";"50";"ML";"LOE";0;52;"121";"MISSING";2,66;0
44781;3;0;1;5,37;0;5,45;0;16144;58;"18OI0EOI";"50";"ST";"FTA";0;40;"50";"MISSING";10,89;0
44999;3;0;1;9,7;0;8,75;0;16199;219;"22OI3";"100";"ML";"BAL";0;53;"4";"MISSING";11,83;0
45102;3;0;1;8,03;1;8,2;8,2;12622;83;"22OH";"3";"G";"STI";0;53;"78";"A";9,79;1
45161;3;1;1;5,48;1;6,55;6,55;7593;318;"10OI00KO";"25";"G";"GEL";0;40;"361";"MISSING";10,35;1
45264;3;0;1;2,73;1;2,48;2,48;2577;19;"22OI8";"150";"ML";"XDS";0;53;"202";"MISSING";3,29;1
45325;3;0;1;4,36;1;5,04;10,08;20147;101;"21OKG";"30";"ST";"KAP";0;53;"28";"MISSING";5,45;2
45363;3;0;1;6,92;1;7,65;7,65;4731;84;"19OZ10SI";"20";"ST";"BTA";0;40;"50";"MISSING";11,32;1
45384;3;0;2;2,52;0;2,75;0;19053;454;"20OHG";"30";"ST";"";0;53;"MISSING";"MISSING";2,39;0
45462;3;0;1;3,84;0;3,66;0;3503;90;"20OI0";"100";"ST";"KOM";0;53;"158";"MISSING";7,18;0
45676;3;0;1;0;0;22,29;0;21061;83;"22OI3";"40";"ML";"Cre";0;53;"281";"MISSING";24,09;0
45954;3;0;1;4,06;1;6,42;12,84;15326;105;"1COI10SZ";"6";"ST";"RET";0;40;"92";"C";6,94;2
46102;3;0;1;7,03;0;8,11;0;21500;79;"1COZ00OK";"24";"ST";"LUT";0;52;"138";"B";8,77;0
46596;3;0;1;13,1;0;14,95;0;19426;1001;"22OIF";"300";"ML";"SHA";0;53;"75";"MISSING";12,95;0
46815;3;1;1;7,13;1;7,65;7,65;6500;32;"19OZ1ESI";"90";"ML";"SIR";0;40;"66";"B";13,17;1
46871;3;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
46935;3;0;1;0;0;3,95;0;17212;520;"2FQQ";"375";"ML";"KON";0;53;"190";"MISSING";4,94;0
47103;3;0;2;9,24;0;10,68;0;16906;92;"2FOZ";"20";"G";"GLO";0;40;"82";"MISSING";11,55;0
47603;3;1;1;6,33;1;6;6;14160;176;"12OS0FOZ";"30";"G";"SAL";0;53;"192";"MISSING";8,77;1
47647;3;0;1;21,44;0;23,35;0;5655;411;"1AOK0FOS";"200";"ML";"LOE";0;44;"331";"MISSING";25,25;0
47724;3;0;1;17,39;0;19,79;0;20906;7;"21OKG";"30";"ST";"KAP";0;53;"7";"MISSING";21,76;0
47966;3;1;1;9,55;1;9,85;9,85;11241;125;"10OTF0OZ";"20";"ST";"HKP";0;40;"69";"MISSING";14,42;1
48169;3;0;1;2,52;1;2,42;2,42;3502;90;"20OI0";"100";"ST";"KOM";0;53;"158";"MISSING";4,75;1
48360;3;1;1;14,17;1;16,45;16,45;6178;262;"1COS20";"50";"ST";"WKM";0;40;"18";"B";23,5;1
48447;3;1;1;2,72;0;3,47;0;11059;18;"1COZ03OI";"20";"ST";"LUP";0;40;"138";"B";6,57;0
48607;3;1;1;7,13;0;8,2;0;1247;84;"10OK0F";"20";"ML";"FLU";0;40;"48";"MISSING";11,5;0
48851;3;0;1;20,55;0;18,07;0;7910;105;"19OT10OI";"7";"ST";"PFL";0;40;"98";"MISSING";28,55;0
48875;3;0;1;2,51;0;2,48;0;10753;82;"11OI02OJ";"100";"ST";"TAB";1;40;"119";"MISSING";4,46;0
49133;3;0;2;76,3;0;73,03;0;11916;444;"21OK3";"30";"ML";"TRO";0;53;"MISSING";"MISSING";95,37;0
49353;3;0;1;8,69;0;10,95;0;5738;84;"2G";"2";"ST";"TAB";0;44;"289";"MISSING";13,42;0
49355;3;0;1;16,46;1;16,97;16,97;4916;327;"21OK3";"30";"ST";"KAP";0;53;"128";"MISSING";21,95;1
49444;3;0;1;12,97;0;12,04;0;17698;98;"13IO0EOI";"100";"G";"SUS";0;40;"251";"MISSING";17,56;0
49493;3;0;1;4,17;0;4,21;0;8959;33;"19OZ10OI";"20";"ST";"TAB";1;40;"277";"MISSING";4,55;0
49553;3;1;1;5,48;1;6,55;6,55;7593;318;"10OI00KO";"25";"G";"GEL";0;40;"361";"MISSING";10,35;1
49849;3;0;1;13,19;0;13,74;0;6660;48;"22OI2";"200";"ML";"MIL";0;53;"24";"MISSING";14,85;0
50281;3;1;1;7,69;0;7,65;0;3157;105;"18OI0EOI";"20";"ST";"FTA";1;40;"204";"MISSING";11,24;0
50331;3;0;1;2,88;0;2,18;0;597;163;"20OHG";"1";"ST";"";0;53;"66";"MISSING";3,94;0
50373;3;0;1;3,8;1;4,35;4,35;10077;105;"1COI00OT";"15";"ML";"DSS";1;40;"132";"MISSING";6,36;1
50685;3;0;1;3,47;1;4,35;4,35;2383;125;"13OH00IS";"20";"G";"GEL";0;40;"46";"A";5,81;1
50883;3;0;1;11,67;0;12,69;0;3749;84;"14OI0FOZ";"1";"P";"KPG";0;40;"7";"MISSING";13,73;0
50906;3;1;1;5,67;0;6,33;0;3853;84;"13OK0FOK";"50";"G";"SAL";0;40;"90";"A";9,58;0
51061;3;0;1;22,13;1;24,61;24,61;14898;446;"10OQ00OZ";"100";"ST";"KMP";1;40;"1";"MISSING";26,6;1
51080;3;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
51152;3;0;1;22,42;1;25,48;25,48;14004;478;"21OK2";"100";"ST";"TAB";0;53;"168";"MISSING";28,04;1
51325;3;0;1;5,37;0;6,84;0;8948;250;"15OK20";"100";"ST";"TAB";0;40;"350";"MISSING";7,39;0
51432;3;0;1;3,73;1;4,71;4,71;8871;223;"1DOI4FOI";"10";"ML";"ATR";0;40;"130";"C";5,09;1
51498;3;1;1;20,86;0;23,05;0;1719;176;"10IZ21";"100";"ST";"HKP";0;40;"151";"B";34,05;0
51540;3;1;1;6,4;1;7,65;7,65;19955;125;"2FOI";"35";"G";"LOE";0;40;"290";"MISSING";10,97;1
51583;3;0;1;6,04;1;6;6;20627;1;"2FOI";"10";"G";"Glo";0;40;"238";"MISSING";8,25;1
51758;3;1;1;46,35;1;54,95;54,95;4932;105;"13II0FOI";"3X60";"ML";"LOE";0;40;"75";"A";69,82;1
51964;3;0;1;3,95;0;4,18;0;10794;105;"18OI0EOI";"10";"ST";"FTA";1;40;"50";"MISSING";4,52;0
52175;3;1;1;3,95;0;4,35;0;14921;18;"1COJ0FIK";"20";"ST";"TAB";1;40;"92";"C";8,25;0
52340;3;1;1;22,64;1;25,19;25,19;17226;84;"1EOH20OZ";"50";"ST";"TTR";0;53;"99";"MISSING";32,99;1
52409;3;0;1;14,06;1;15,66;15,66;16427;122;"22OIE";"50";"ML";"CRE";0;53;"84";"MISSING";16,94;1
52429;3;1;1;8,76;1;8,75;17,5;14613;115;"21OIG";"15";"ST";"KTA";0;53;"161";"MISSING";10,95;2
52474;3;0;1;2,17;1;2,48;9,92;11144;24;"1COS21OJ";"100";"ML";"LOE";1;40;"101";"B";2,71;4
52753;3;0;1;3,82;0;3,25;0;8258;176;"13OX04OZ";"20";"G";"SAL";0;40;"121";"MISSING";4,77;0
52792;3;0;3;7,37;1;5,38;5,38;6379;121;"21OK3";"48";"ST";"Tab";0;53;"227";"MISSING";5,82;1
53147;3;0;1;5,49;1;8,04;8,04;17919;37;"1COS20";"50";"ST";"LUT";0;52;"18";"B";8,69;1
53388;3;0;1;87,12;0;74,14;0;12651;12;"21OKG";"810";"ST";"TMR";0;53;"233";"MISSING";108,9;0
53400;3;0;1;5,6;1;5,45;5,45;1535;84;"10OK0FIK";"20";"ST";"KAP";0;53;"11";"MISSING";6,34;1
53405;3;0;1;5,7;1;4,35;13,05;18438;58;"19OZ22OZ";"2";"ST";"FTA";0;40;"204";"MISSING";9,12;3
53574;3;0;1;5,49;0;5,59;0;8532;318;"22OZ0";"1";"P";"ZBU";0;53;"142";"MISSING";6,04;0
54045;3;0;1;6,59;1;10,08;10,08;11089;133;"1DOIF0ZO";"10X0.6";"ML";"EDP";0;53;"137";"MISSING";10,89;1
54092;3;1;1;7,65;0;7,65;0;21010;159;"22OJ";"100";"ML";"SPR";0;53;"254";"MISSING";9,62;0
54099;3;0;1;8,27;0;9,01;0;17145;176;"14OZ2FOH";"100";"ST";"FTA";0;40;"61";"MISSING";9,74;0
54241;3;1;1;16,49;1;16,45;16,45;10;4;"12OS2F";"30";"ST";"FTA";0;40;"4";"A";21,99;1
54323;3;0;1;2,41;1;3,03;3,03;117;58;"18OI0EOI";"20";"ST";"FTA";1;40;"50";"A";5,07;1
54503;3;0;1;12,53;1;10,95;10,95;8488;265;"22OI3";"200";"ML";"LOT";0;53;"95";"MISSING";16,58;1
54643;3;0;1;14,27;1;14,25;28,5;6876;103;"13OK0F";"350";"ML";"SPL";0;53;"127";"MISSING";18,04;2
54752;3;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
54809;3;0;1;7,26;0;5,45;0;3794;547;"22OI3";"15";"ML";"GEL";0;53;"50";"MISSING";8,75;0
54895;3;0;1;21,65;0;24,7;0;20024;52;"22OI3";"400";"ML";"LOT";0;53;"376";"MISSING";27,39;0
55024;3;0;1;5,33;0;6,05;0;19241;60;"22OI3";"75";"ML";"CRE";0;53;"117";"MISSING";6,55;0
55050;3;0;1;5,06;0;5,6;0;15826;42;"22OI3";"10";"ML";"";0;53;"251";"MISSING";6,05;0
55057;3;0;1;8,69;1;10,95;10,95;5738;84;"2G";"2";"ST";"TAB";0;44;"289";"MISSING";13,42;1
55101;3;0;1;17,04;1;16,6;16,6;814;250;"21OKG";"30";"ST";"TAB";0;53;"150";"MISSING";27,49;1
55142;3;0;2;2,76;1;1,93;9,65;17285;78;"20OI3";"8";"ST";"";0;53;"12";"MISSING";2,61;5
55302;3;0;1;13,89;0;15,35;0;12757;436;"21OK2";"50";"ST";"GRA";0;53;"71";"MISSING";20,13;0
55843;3;1;1;7,69;0;7,65;0;4530;18;"1COJ0EOT";"50";"ST";"FTA";1;40;"92";"C";18,58;0
55860;3;0;1;29,03;0;25,7;0;21291;798;"2FOI";"20";"ST";"Tab";0;44;"88";"MISSING";32,99;0
56001;3;1;1;24,14;1;24,14;24,14;19943;98;"22OH";"200";"ML";"GEL";0;53;"111";"A";32,95;1
56032;3;0;1;9,62;0;9,85;0;6629;84;"2G";"1";"ST";"";0;52;"21";"MISSING";11,11;0
56223;3;1;1;4,71;0;5,45;0;7730;52;"1COZ00IT";"20";"ST";"LUT";0;40;"101";"B";7,52;0
56373;3;1;1;8,54;1;10,95;10,95;10500;595;"1COSF";"20";"ML";"INH";0;40;"157";"B";15,92;1
56524;3;0;1;7,08;0;6,55;0;2985;102;"13OT00OZ";"30";"G";"CRE";0;40;"46";"A";9,88;0
56640;3;0;2;42,01;0;45,77;0;12559;91;"1COSF";"60X4";"ML";"INL";0;53;"MISSING";"MISSING";49,48;0
56899;3;0;1;6,26;0;9,61;0;18230;105;"10OT30OK";"12";"ST";"WKA";1;40;"152";"MISSING";10,39;0
57257;3;0;1;2,51;0;2,37;0;9259;18;"10OT30OK";"10";"ST";"TAB";1;40;"152";"MISSING";4,98;0
57311;3;1;1;14,29;0;13,14;0;19470;213;"13II0F";"50";"G";"SAL";0;40;"396";"MISSING";19,02;0
57483;3;0;1;12,75;0;13,18;0;14416;83;"22OIF";"200";"ML";"SHA";0;53;"109";"MISSING";14,25;0
57627;3;1;1;6,03;0;7,65;0;6734;52;"13OJ11OK";"2";"G";"CRE";0;40;"161";"A";10,42;0
57723;3;0;1;6,13;1;7,11;7,11;2089;223;"1DOIF0ZO";"20X0.4";"ML";"EDP";0;53;"39";"MISSING";7,68;1
57732;3;1;1;4,83;0;6;0;15491;65;"13OX06ST";"50";"ML";"LOE";0;52;"121";"A";7,03;0
57851;3;1;1;7,69;1;7,65;7,65;4530;18;"1COJ0EOT";"50";"ST";"FTA";1;40;"92";"C";18,58;1
57898;3;1;1;8,24;0;8,75;0;12994;79;"24OI";"10";"ST";"KON";0;53;"231";"MISSING";10,99;0
